0.0000, 0.0, 1000.0
0.0010, 0.0, 1000.0
0.0020, 0.001, 1000.0999951
0.0030, 0.003, 1000.2999559
0.0040, 0.006, 1000.5998236
0.0050, 0.01, 1000.99951
0.0060, 0.015, 1001.4988975
0.0070, 0.020999999999999998, 1002.0978391
0.0080, 0.027999999999999997, 1002.7961584
0.0090, 0.036, 1003.5936495999999
0.0100, 0.045, 1004.4900774999999
0.0110, 0.055, 1005.4851774999998
0.0120, 0.066, 1006.5786555999998
0.0130, 0.078, 1007.7701883999998
0.0140, 0.091, 1009.0594230999998
0.0150, 0.105, 1010.4459774999997
0.0160, 0.12, 1011.9294399999997
0.0170, 0.136, 1013.5093695999997
0.0180, 0.15300000000000002, 1015.1852958999997
0.0190, 0.17100000000000004, 1016.9567190999996
0.0200, 0.19000000000000003, 1018.8231099999996
0.0210, 0.21000000000000002, 1020.7839099999995
0.0220, 0.231, 1022.8385310999995
0.0230, 0.253, 1024.9863558999994
0.0240, 0.276, 1027.2267375999995
0.0250, 0.30000000000000004, 1029.5589999999995
0.0260, 0.32500000000000007, 1031.9824374999996
0.0270, 0.3510000000000001, 1034.4963150999997
0.0280, 0.3780000000000001, 1037.0998683999999
0.0290, 0.40600000000000014, 1039.7923036
0.0300, 0.43500000000000016, 1042.5727975
0.0310, 0.4650000000000002, 1045.4404975
0.0320, 0.4960000000000002, 1048.3945216
0.0330, 0.5280000000000002, 1051.4339584
0.0340, 0.5610000000000003, 1054.5578670999998
0.0350, 0.5950000000000003, 1057.7652775
0.0360, 0.6300000000000003, 1061.0551899999998
0.0370, 0.6660000000000004, 1064.4265755999998
0.0380, 0.7030000000000004, 1067.8783758999998
0.0390, 0.7410000000000004, 1071.4095030999997
0.0400, 0.7800000000000005, 1075.0188399999997
0.0410, 0.8200000000000005, 1078.7052399999998
0.0420, 0.8610000000000005, 1082.4675270999999
0.0430, 0.9030000000000006, 1086.3044959
0.0440, 0.9460000000000006, 1090.2149116
0.0450, 0.9900000000000007, 1094.19751
0.0460, 1.0350000000000006, 1098.2509975
0.0470, 1.0810000000000006, 1102.3740511
0.0480, 1.1280000000000006, 1106.5653184
0.0490, 1.1760000000000006, 1110.8234175999999
0.0500, 1.2250000000000005, 1115.1469375
0.0510, 1.2750000000000006, 1119.5344375
0.0520, 1.3260000000000005, 1123.9844476
0.0530, 1.3780000000000006, 1128.4954684
0.0540, 1.4310000000000005, 1133.0659711
0.0550, 1.4850000000000005, 1137.6943975000002
0.0560, 1.5400000000000005, 1142.3791600000002
0.0570, 1.5960000000000005, 1147.1186416000003
0.0580, 1.6530000000000005, 1151.9111959000004
0.0590, 1.7110000000000005, 1156.7551471000004
0.0600, 1.7700000000000005, 1161.6487900000004
0.0610, 1.8300000000000005, 1166.5903900000003
0.0620, 1.8910000000000005, 1171.5781831000004
0.0630, 1.9530000000000005, 1176.6103759000002
0.0640, 2.0160000000000005, 1181.6851456000002
0.0650, 2.0800000000000005, 1186.8006400000004
0.0660, 2.1450000000000005, 1191.9549775000005
0.0670, 2.2110000000000003, 1197.1462471000004
0.0680, 2.2780000000000005, 1202.3725084000005
0.0690, 2.3460000000000005, 1207.6317916000005
0.0700, 2.4150000000000005, 1212.9220975000005
0.0710, 2.4850000000000003, 1218.2413975000004
0.0720, 2.5560000000000005, 1223.5876336000003
0.0730, 2.6280000000000006, 1228.9587184000004
0.0740, 2.7010000000000005, 1234.3525351000003
0.0750, 2.7750000000000004, 1239.7669375000003
0.0760, 2.8500000000000005, 1245.1997500000002
0.0770, 2.9260000000000006, 1250.6487676000002
0.0780, 3.0030000000000006, 1256.1117559000002
0.0790, 3.0810000000000004, 1261.5864511000002
0.0800, 3.1600000000000006, 1267.0705600000003
0.0810, 3.2400000000000007, 1272.5617600000005
0.0820, 3.3210000000000006, 1278.0576991000005
0.0830, 3.4030000000000005, 1283.5559959000007
0.0840, 3.4860000000000007, 1289.0542396000008
0.0850, 3.5700000000000007, 1294.5499900000007
0.0860, 3.6550000000000007, 1300.0407775000008
0.0870, 3.7410000000000005, 1305.5241031000007
0.0880, 3.8280000000000007, 1310.9974384000009
0.0890, 3.916000000000001, 1316.4582256000008
0.0900, 4.005000000000001, 1321.9038775000008
0.0910, 4.095000000000001, 1327.3317775000007
0.0920, 4.186000000000001, 1332.7392796000008
0.0930, 4.2780000000000005, 1338.1237084000009
0.0940, 4.371, 1343.4823591000008
0.0950, 4.465000000000001, 1348.812497500001
0.0960, 4.5600000000000005, 1354.111360000001
0.0970, 4.656000000000001, 1359.376153600001
0.0980, 4.753000000000001, 1364.604055900001
0.0990, 4.851000000000001, 1369.792215100001
0.1000, 4.950000000000001, 1374.937750000001
0.1010, 5.050000000000001, 1380.0377500000009
0.1020, 5.151000000000001, 1385.0892751000008
0.1030, 5.253000000000001, 1390.089355900001
0.1040, 5.356000000000001, 1395.034993600001
0.1050, 5.460000000000001, 1399.923160000001
0.1060, 5.565000000000001, 1404.750797500001
0.1070, 5.671000000000001, 1409.514819100001
0.1080, 5.778000000000001, 1414.212108400001
0.1090, 5.886000000000001, 1418.839519600001
0.1100, 5.995000000000001, 1423.393877500001
0.1110, 6.105000000000001, 1427.871977500001
0.1120, 6.216000000000001, 1432.2705856000011
0.1130, 6.328000000000001, 1436.586438400001
0.1140, 6.441000000000002, 1440.8162431000012
0.1150, 6.5550000000000015, 1444.9566775000012
0.1160, 6.670000000000002, 1449.0043900000012
0.1170, 6.786000000000001, 1452.9559996000012
0.1180, 6.903000000000001, 1456.8080959000013
0.1190, 7.021000000000002, 1460.5572391000012
